256	0.21067463214475377
512	0.2026990966186304
1024	0.19986250000177583
2048	0.20159580772981048
4096	0.20316342399859458
8192	0.2093869120312064
16384	0.2097307295309295
32768	0.20561155701370737
65536	0.24919283379985935
131072	0.20714121818504738
262144	0.2174162041810154
524288	0.26049084695181635
1048576	0.24969704074881416
2097152	0.25110100877311775
4194304	0.2164057989120551
8388608	0.2166614131925929
16777216	0.22073493796594817
